,unique_words,total_words,lex_div,unusual_words,content_frac,avg_len_words,compound,neg,neu,pos,NN,PR,RB,RBR,RBS,UH,VB,JJ,JJR,JJS,EX,labels,artist
246,87.0,289.0,0.301038062284,4,0.470588235294,2.98961937716,0.9793,0.045,0.827,0.128,0.048275862069,0.196551724138,0.0965517241379,0.0,0.0,0.0,0.313793103448,0.048275862069,0.0,0.0,0.00689655172414,Let It All Go,birdy
247,93.0,135.0,0.688888888889,5,0.481481481481,3.57777777778,0.1232,0.062,0.886,0.052,0.181818181818,0.181818181818,0.048951048951,0.0,0.0,0.0,0.251748251748,0.048951048951,0.0,0.0,0.0,Closer,kings of leon
248,75.0,236.0,0.317796610169,3,0.512711864407,3.87288135593,0.2732,0.029,0.937,0.034,0.253112033195,0.0829875518672,0.00414937759336,0.0,0.0,0.0,0.103734439834,0.0207468879668,0.0,0.0,0.0,Around the World,kings of leon
249,80.0,175.0,0.457142857143,6,0.594285714286,3.78857142857,-0.9042,0.138,0.798,0.063,0.303370786517,0.061797752809,0.0224719101124,0.0,0.0,0.0,0.185393258427,0.0505617977528,0.0112359550562,0.0,0.0,Waste a Moment,kings of leon
250,65.0,200.0,0.325,5,0.465,3.86,0.5994,0.015,0.95,0.034,0.142156862745,0.176470588235,0.0392156862745,0.0,0.0,0.0,0.254901960784,0.00980392156863,0.0,0.0,0.00490196078431,Radioactive,kings of leon
251,63.0,165.0,0.381818181818,6,0.533333333333,3.19393939394,0.3939,0.036,0.916,0.048,0.188235294118,0.147058823529,0.0,0.0,0.0,0.0176470588235,0.141176470588,0.00588235294118,0.0,0.0,0.0117647058824,Where Is My Mind?,kings of leon
252,82.0,230.0,0.35652173913,2,0.426086956522,3.3,0.7717,0.0,0.97,0.03,0.128755364807,0.210300429185,0.0257510729614,0.0,0.0,0.0,0.330472103004,0.0171673819742,0.0,0.00429184549356,0.0,Find Me,kings of leon
253,91.0,238.0,0.382352941176,7,0.474789915966,3.45798319328,-0.8926,0.082,0.886,0.032,0.201646090535,0.0946502057613,0.0699588477366,0.0,0.0,0.0082304526749,0.185185185185,0.0329218106996,0.0,0.0,0.0082304526749,WALLS,kings of leon
254,89.0,202.0,0.440594059406,6,0.569306930693,3.33168316832,0.4232,0.053,0.906,0.041,0.147058823529,0.176470588235,0.0882352941176,0.0,0.0,0.0,0.240196078431,0.0294117647059,0.00490196078431,0.0,0.0,Pyro,kings of leon
255,82.0,278.0,0.294964028777,2,0.514388489209,3.68705035971,0.9833,0.028,0.819,0.153,0.223404255319,0.120567375887,0.124113475177,0.0,0.0,0.0,0.159574468085,0.0,0.0,0.0,0.0,Reverend,kings of leon
256,69.0,147.0,0.469387755102,7,0.503401360544,3.61224489796,0.8225,0.078,0.807,0.115,0.206451612903,0.161290322581,0.0387096774194,0.0,0.0,0.0,0.245161290323,0.0516129032258,0.0,0.0193548387097,0.0,Sex On Fire,kings of leon
257,58.0,170.0,0.341176470588,6,0.6,3.62941176471,0.977,0.028,0.769,0.202,0.185393258427,0.196629213483,0.0393258426966,0.0,0.0,0.0,0.224719101124,0.0280898876404,0.0,0.0,0.0,Use Somebody,kings of leon
258,67.0,137.0,0.489051094891,7,0.489051094891,3.80291970803,0.8225,0.08,0.803,0.117,0.193103448276,0.172413793103,0.0620689655172,0.0,0.0,0.0,0.289655172414,0.0551724137931,0.0,0.0206896551724,0.0,Sex on Fire (X Factor…,kings of leon
259,92.0,263.0,0.349809885932,9,0.596958174905,3.34980988593,0.5759,0.078,0.853,0.069,0.205992509363,0.153558052434,0.131086142322,0.0,0.0,0.0149812734082,0.220973782772,0.0674157303371,0.0,0.0,0.0,Supersoaker,kings of leon
260,51.0,233.0,0.218884120172,1,0.454935622318,2.9356223176,0.9914,0.009,0.797,0.195,0.148760330579,0.202479338843,0.0702479338843,0.0,0.0,0.0,0.148760330579,0.0785123966942,0.0661157024793,0.0,0.0,Wait For Me,kings of leon
261,81.0,237.0,0.341772151899,5,0.62447257384,3.59915611814,0.9816,0.185,0.544,0.271,0.207468879668,0.128630705394,0.0497925311203,0.00414937759336,0.0,0.0,0.228215767635,0.0663900414938,0.0,0.00414937759336,0.0248962655602,Beautiful War,kings of leon
262,95.0,193.0,0.492227979275,9,0.481865284974,3.73575129534,0.9169,0.03,0.87,0.1,0.171717171717,0.151515151515,0.0505050505051,0.0,0.0,0.0,0.237373737374,0.0555555555556,0.0,0.0,0.00505050505051,Kissing the Lipless,the shins
263,117.0,287.0,0.407665505226,6,0.473867595819,3.37282229965,0.968,0.036,0.844,0.12,0.19,0.14,0.0366666666667,0.00333333333333,0.0,0.0,0.206666666667,0.0266666666667,0.0,0.0,0.00333333333333,Name for You,the shins
264,186.0,346.0,0.537572254335,10,0.526011560694,3.39306358382,0.381,0.082,0.839,0.079,0.162534435262,0.137741046832,0.0495867768595,0.0,0.0,0.0,0.201101928375,0.0385674931129,0.00275482093664,0.0,0.0,Australia,the shins
265,145.0,236.0,0.614406779661,11,0.495762711864,3.66101694915,-0.9575,0.162,0.75,0.088,0.263374485597,0.123456790123,0.0452674897119,0.0,0.0,0.0,0.16049382716,0.0452674897119,0.0,0.0082304526749,0.0082304526749,A Comet Appears,the shins
266,95.0,168.0,0.565476190476,7,0.511904761905,3.90476190476,0.0,0.069,0.861,0.069,0.225274725275,0.153846153846,0.043956043956,0.0,0.0,0.0,0.17032967033,0.0769230769231,0.0,0.0,0.0,Sleeping Lessons,the shins
267,129.0,236.0,0.546610169492,12,0.563559322034,3.92372881356,-0.6771,0.058,0.908,0.034,0.205761316872,0.131687242798,0.0740740740741,0.0,0.0,0.0,0.242798353909,0.0411522633745,0.0,0.0,0.0,Caring Is Creepy,the shins
268,107.0,195.0,0.548717948718,12,0.538461538462,4.27179487179,-0.93,0.146,0.768,0.086,0.324873096447,0.0761421319797,0.0406091370558,0.0,0.0,0.0,0.0913705583756,0.0913705583756,0.0,0.0,0.00507614213198,Dead Alive,the shins
269,142.0,320.0,0.44375,6,0.496875,3.4,0.9769,0.07,0.777,0.153,0.160606060606,0.145454545455,0.0666666666667,0.0,0.0,0.0,0.190909090909,0.0545454545455,0.0,0.0,0.00606060606061,Simple Song,the shins
270,182.0,321.0,0.566978193146,19,0.473520249221,3.6230529595,-0.5667,0.137,0.745,0.118,0.164133738602,0.148936170213,0.09726443769,0.0,0.00303951367781,0.00303951367781,0.206686930091,0.0516717325228,0.00607902735562,0.00303951367781,0.00303951367781,Turn on Me,the shins
271,135.0,241.0,0.560165975104,12,0.49377593361,3.66804979253,0.9413,0.078,0.777,0.145,0.229249011858,0.134387351779,0.0711462450593,0.0,0.0,0.0,0.142292490119,0.0750988142292,0.0,0.0,0.00790513833992,September,the shins
272,146.0,237.0,0.616033755274,14,0.481012658228,3.58227848101,0.34,0.066,0.853,0.081,0.229508196721,0.094262295082,0.0655737704918,0.0,0.0,0.00409836065574,0.16393442623,0.077868852459,0.00409836065574,0.0,0.0,Pink Bullets,the shins
273,123.0,252.0,0.488095238095,14,0.503968253968,3.33333333333,0.7094,0.101,0.757,0.142,0.196911196911,0.138996138996,0.0579150579151,0.003861003861,0.0,0.0,0.169884169884,0.011583011583,0.0,0.0,0.0,New Slang,the shins
274,140.0,272.0,0.514705882353,19,0.584558823529,3.46691176471,-0.7837,0.077,0.88,0.043,0.223776223776,0.0804195804196,0.0664335664336,0.0,0.0,0.0,0.118881118881,0.0244755244755,0.0,0.0,0.0034965034965,Phantom Limb,the shins
275,150.0,265.0,0.566037735849,11,0.452830188679,3.63018867925,-0.4137,0.077,0.86,0.063,0.227106227106,0.0805860805861,0.043956043956,0.0,0.0,0.00732600732601,0.161172161172,0.0769230769231,0.0,0.0,0.003663003663,No Way Down,the shins
276,127.0,206.0,0.616504854369,9,0.553398058252,3.89805825243,0.1526,0.051,0.88,0.068,0.21327014218,0.156398104265,0.0947867298578,0.0,0.0,0.0,0.184834123223,0.0568720379147,0.0,0.0,0.0,The Rifle's Spiral,the shins
277,58.0,122.0,0.475409836066,3,0.5,3.44262295082,-0.5514,0.036,0.951,0.013,0.112,0.192,0.08,0.0,0.0,0.0,0.288,0.016,0.0,0.0,0.0,Burn That Broken Bed,iron and wine
278,119.0,231.0,0.515151515152,4,0.506493506494,3.62337662338,-0.9372,0.155,0.765,0.08,0.148148148148,0.185185185185,0.0740740740741,0.0,0.0,0.0,0.19341563786,0.0534979423868,0.0123456790123,0.0,0.0,History of Lovers,iron and wine
279,112.0,194.0,0.577319587629,8,0.546391752577,3.62886597938,0.9426,0.0,0.887,0.113,0.232673267327,0.158415841584,0.049504950495,0.00990099009901,0.0,0.0,0.158415841584,0.0346534653465,0.0,0.0,0.00990099009901,"16, Maybe Less",iron and wine
280,99.0,216.0,0.458333333333,5,0.430555555556,3.28240740741,0.9366,0.039,0.864,0.097,0.228070175439,0.144736842105,0.0482456140351,0.0,0.00438596491228,0.0,0.114035087719,0.0350877192982,0.0,0.0,0.00877192982456,Prison On Route 41,iron and wine
281,67.0,137.0,0.489051094891,3,0.452554744526,3.50364963504,0.6249,0.104,0.752,0.144,0.170212765957,0.198581560284,0.0992907801418,0.0,0.0,0.0,0.212765957447,0.0709219858156,0.0,0.0,0.0,Dead Mans Will,iron and wine
282,85.0,115.0,0.739130434783,14,0.573913043478,3.84347826087,0.8908,0.07,0.757,0.173,0.27731092437,0.100840336134,0.0336134453782,0.0,0.0,0.0,0.126050420168,0.100840336134,0.0336134453782,0.0,0.0,He Lays In The Reins,iron and wine
